"","column_label","HI","Q_interval","storm.ID","site.ID","storm.num","month","day","response"
"Interpolated HI for 38% discharge...19","1",0.493351063829733,38,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 40% discharge...20","1",0.480053191489321,40,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 42% discharge...21","1",0.445478723404205,42,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 44% discharge...22","1",0.445478723404205,44,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 46% discharge...23","1",0.449468085106352,46,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 48% discharge...24","1",0.449468085106352,48,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 50% discharge...25","1",0.480718085106336,50,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 52% discharge...26","1",0.470744680851059,52,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 54% discharge...27","1",0.448803191489337,54,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 56% discharge...28","1",0.456781914893572,56,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 58% discharge...29","1",0.454787234042532,58,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 60% discharge...30","1",0.462765957446826,60,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 62% discharge...31","1",0.432180851063795,62,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 64% discharge...32","1",0.428191489361767,64,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 66% discharge...33","1",0.419547872340458,66,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 68% discharge...34","1",0.426196808510663,68,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 70% discharge...35","1",0.383643617021311,70,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 72% discharge...36","1",0.364361702127648,72,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 74% discharge...37","1",0.384308510638326,74,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 76% discharge...38","1",0.384308510638326,76,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 78% discharge...39","1",0.373005319148957,78,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 80% discharge...40","1",0.367021276595767,80,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 82% discharge...41","1",0.366356382978748,82,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 84% discharge...42","1",0.284574468085118,84,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 86% discharge...43","1",0.280585106383029,86,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 88% discharge...44","1",0.286569148936159,88,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 90% discharge...45","1",0.30385638297872,90,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 92% discharge...46","1",0.360372340425558,92,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 94% discharge...47","1",0.373005319148957,94,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 96% discharge...48","1",0.337101063829811,96,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 98% discharge...49","1",0.311170212765942,98,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 100% discharge...50","1",0.480053191489383,100,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 2% discharge...51","2",-0.281591660310198,2,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 4% discharge...52","2",-0.281591660310198,4,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 6% discharge...53","2",-0.281591660310198,6,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 8% discharge...54","2",-0.281591660310198,8,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 10% discharge...55","2",-0.343885075006354,10,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 12% discharge...56","2",-0.49847444698704,12,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 14% discharge...57","2",-0.49847444698704,14,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 16% discharge...58","2",-0.488176964149512,16,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 18% discharge...59","2",-0.423213831680649,18,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 20% discharge...60","2",-0.413297737096363,20,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 22% discharge...61","2",-0.392702771421305,22,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 24% discharge...62","2",-0.377828629544874,24,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 26% discharge...63","2",-0.377828629544874,26,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 28% discharge...64","2",-0.356598016781076,28,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 30% discharge...65","2",-0.327358250699214,30,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 32% discharge...66","2",-0.28184591914569,32,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 34% discharge...67","2",-0.280701754385965,34,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 36% discharge...68","2",-0.278032036613272,36,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 38% discharge...69","2",-0.276887871853547,38,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 40% discharge...70","2",-0.266717518433767,40,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 42% discharge...71","2",-0.270022883295194,42,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 44% discharge...72","2",-0.270022883295194,44,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 46% discharge...73","2",-0.257182812102716,46,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 48% discharge...74","2",-0.257182812102716,48,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 50% discharge...75","2",-0.24713958810068,50,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 52% discharge...76","2",-0.252606153063814,52,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 54% discharge...77","2",-0.227434528349855,54,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 56% discharge...78","2",-0.210272056953975,56,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 58% discharge...79","2",-0.180142384947873,58,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 60% discharge...80","2",-0.169972031528093,60,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 62% discharge...81","2",-0.158911772184081,62,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 64% discharge...82","2",-0.152809560132211,64,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 66% discharge...83","2",-0.166920925502158,66,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 68% discharge...84","2",-0.135647088736331,68,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 70% discharge...85","2",-0.0808543096872608,70,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 72% discharge...86","2",-0.105136028476986,72,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 74% discharge...87","2",-0.119247393846933,74,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 76% discharge...88","2",-0.119247393846933,76,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 78% discharge...89","2",-0.0887363335875896,78,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 80% discharge...90","2",-0.126493770658528,80,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 82% discharge...91","2",-0.227307398932112,82,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 84% discharge...92","2",-0.214594457157384,84,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 86% discharge...93","2",-0.239257564200359,86,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 88% discharge...94","2",-0.256801423849482,88,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 90% discharge...95","2",-0.272184083396896,90,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 92% discharge...96","2",-0.391558606661579,92,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 94% discharge...97","2",-0.438087973557079,94,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 96% discharge...98","2",-0.439867785405539,96,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 98% discharge...99","2",-0.505593694380878,98,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 100% discharge...100","2",-0.0258072718026934,100,"MOOS_storm1_06_21_fDOM","MOOS","storm1","06","21","fDOM"
"Interpolated HI for 2% discharge...101","3",-0.243801652892437,2,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 4% discharge...102","3",-0.243801652892437,4,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 6% discharge...103","3",-0.243801652892437,6,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 8% discharge...104","3",-0.243801652892437,8,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 10% discharge...105","3",-0.247933884297479,10,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 12% discharge...106","3",-0.71900826446269,12,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 14% discharge...107","3",-0.471074380165211,14,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 16% discharge...108","3",-0.462809917355377,16,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 18% discharge...109","3",-0.433884297520588,18,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 20% discharge...110","3",-0.450413223140503,20,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 22% discharge...111","3",-0.421487603305715,22,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 24% discharge...112","3",-0.454545454545296,24,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 26% discharge...113","3",-0.454545454545296,26,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 28% discharge...114","3",-0.41322314049588,28,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 30% discharge...115","3",-0.409090909090838,30,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 32% discharge...116","3",-0.38842975206613,32,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 34% discharge...117","3",-0.359504132231342,34,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 36% discharge...118","3",-0.31818181818168,36,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 38% discharge...119","3",-0.289256198346891,38,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 40% discharge...120","3",-0.231404958677563,40,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 42% discharge...121","3",-0.202479338842775,42,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 44% discharge...122","3",-0.202479338842775,44,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 46% discharge...123","3",-0.227272727272524,46,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 48% discharge...124","3",-0.227272727272524,48,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 50% discharge...125","3",-0.252066115702271,50,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 52% discharge...126","3",-0.15702479338832,52,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 54% discharge...127","3",-0.136363636363616,54,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 56% discharge...128","3",-0.144628099173697,56,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 58% discharge...129","3",-0.165289256198401,58,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 60% discharge...130","3",-0.140495867768651,60,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 62% discharge...131","3",-0.0909090909091583,62,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 64% discharge...132","3",-0.041322314049662,64,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 66% discharge...133","3",-0.0123966942148732,66,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 68% discharge...134","3",-0.0702479338842042,68,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 70% discharge...135","3",-0.0495867768594965,70,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 72% discharge...136","3",-0.0247933884297465,72,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 74% discharge...137","3",0.0123966942148732,74,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 76% discharge...138","3",0.0123966942148732,76,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 78% discharge...139","3",0.0123966942148733,78,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 80% discharge...140","3",0.0247933884297465,80,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 82% discharge...141","3",0.0619834710743697,82,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 84% discharge...142","3",0.0867768595041197,84,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 86% discharge...143","3",0.103305785124035,86,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 88% discharge...144","3",0.123966942148739,88,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 90% discharge...145","3",0.128099173553782,90,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 92% discharge...146","3",0.185950413223109,92,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 94% discharge...147","3",0.202479338843025,94,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 96% discharge...148","3",0.214876033057898,96,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 98% discharge...149","3",0.231404958677563,98,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 100% discharge...150","3",0.243801652892437,100,"MOOS_storm1_06_21_SPC","MOOS","storm1","06","21","SPC"
"Interpolated HI for 2% discharge...151","4",0.158072696534235,2,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 4% discharge...152","4",0.158072696534235,4,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 6% discharge...153","4",0.158072696534235,6,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 8% discharge...154","4",0.158072696534235,8,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 10% discharge...155","4",0.05832628909552,10,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 12% discharge...156","4",-0.226542688081152,12,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 14% discharge...157","4",0.0722738799661851,14,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 16% discharge...158","4",0.142434488588333,16,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 18% discharge...159","4",0.118765849535082,18,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 20% discharge...160","4",0.333896872358413,20,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 22% discharge...161","4",0.421386306001693,22,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 24% discharge...162","4",0.406170752324601,24,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 26% discharge...163","4",0.406170752324601,26,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 28% discharge...164","4",0.402789518174137,28,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 30% discharge...165","4",0.398562975486054,30,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 32% discharge...166","4",0.4737954353339,32,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 34% discharge...167","4",0.544378698224855,34,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 36% discharge...168","4",0.593829247675404,36,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 38% discharge...169","4",0.664412510566359,38,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 40% discharge...170","4",0.599746407438717,40,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 42% discharge...171","4",0.669061707523247,42,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 44% discharge...172","4",0.669061707523247,44,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 46% discharge...173","4",0.643279797125951,46,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 48% discharge...174","4",0.643279797125951,48,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 50% discharge...175","4",0.681741335587491,50,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 52% discharge...176","4",0.606931530008454,52,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 54% discharge...177","4",0.456466610312765,54,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 56% discharge...178","4",0.476331360946749,56,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 58% discharge...179","4",0.526204564666105,58,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 60% discharge...180","4",0.693575655114119,60,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 62% discharge...181","4",0.56551141166526,62,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 64% discharge...182","4",0.584108199492816,64,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 66% discharge...183","4",0.606508875739645,66,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 68% discharge...184","4",0.765004226542689,68,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 70% discharge...185","4",0.510989010989013,70,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 72% discharge...186","4",0.456889264581574,72,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 74% discharge...187","4",0.434911242603552,74,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 76% discharge...188","4",0.434911242603552,76,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 78% discharge...189","4",0.490278951817414,78,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 80% discharge...190","4",0.485207100591717,80,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 82% discharge...191","4",0.429839391377854,82,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 84% discharge...192","4",0.442941673710907,84,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 86% discharge...193","4",0.420540997464077,86,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 88% discharge...194","4",0.320794590025363,88,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 90% discharge...195","4",0.36094674556213,90,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 92% discharge...196","4",0.28951817413356,92,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 94% discharge...197","4",0.386306001690617,94,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 96% discharge...198","4",0.516483516483519,96,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 98% discharge...199","4",0.298393913778528,98,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 100% discharge...200","4",0.402789518174134,100,"MOOS_storm1_06_21_turb","MOOS","storm1","06","21","turb"
"Interpolated HI for 2% discharge...201","5",0.0257037057825213,2,"MOOS_storm3_07_09_NO3","MOOS","storm3","07","09","NO3"
"Interpolated HI for 4% discharge...202","5",0.516522333805499,4,"MOOS_storm3_07_09_NO3","MOOS","storm3","07","09","NO3"
"Interpolated HI for 6% discharge...203","5",0.518672925439756,6,"MOOS_storm3_07_09_NO3","MOOS","storm3","07","09","NO3"
"Interpolated HI for 8% discharge...204","5",0.519293288411177,8,"MOOS_storm3_07_09_NO3","MOOS","storm3","07","09","NO3"
"Interpolated HI for 10% discharge...205","5",0.516894551588351,10,"MOOS_storm3_07_09_NO3","MOOS","storm3","07","09","NO3"
"Interpolated HI for 12% discharge...206","5",0.515343644159799,12,"MOOS_storm3_07_09_NO3","MOOS","storm3","07","09","NO3"
"Interpolated HI for 14% discharge...207","5",0.514268348342671,14,"MOOS_storm3_07_09_NO3","MOOS","storm3","07","09","NO3"
"Interpolated HI for 16% discharge...208","5",0.512076399176985,16,"MOOS_storm3_07_09_NO3","MOOS","storm3","07","09","NO3"
"Interpolated HI for 18% discharge...209","5",0.511166533485568,18,"MOOS_storm3_07_09_NO3","MOOS","storm3","07","09","NO3"
