"","column_label","HI","Q_interval","storm.ID","site.ID","storm.num","month","day","response"
"Interpolated HI for 70% discharge...85","2",0.145018729570189,70,"VAUL_storm1_07_13_fDOM","VAUL","storm1","07","13","fDOM"
"Interpolated HI for 72% discharge...86","2",0.149815852125032,72,"VAUL_storm1_07_13_fDOM","VAUL","storm1","07","13","fDOM"
"Interpolated HI for 74% discharge...87","2",0.191791295761534,74,"VAUL_storm1_07_13_fDOM","VAUL","storm1","07","13","fDOM"
"Interpolated HI for 76% discharge...88","2",0.1347535003007,76,"VAUL_storm1_07_13_fDOM","VAUL","storm1","07","13","fDOM"
"Interpolated HI for 78% discharge...89","2",0.127682486982079,78,"VAUL_storm1_07_13_fDOM","VAUL","storm1","07","13","fDOM"
"Interpolated HI for 80% discharge...90","2",0.13214825933455,80,"VAUL_storm1_07_13_fDOM","VAUL","storm1","07","13","fDOM"
"Interpolated HI for 82% discharge...91","2",0.000263423410885866,82,"VAUL_storm1_07_13_fDOM","VAUL","storm1","07","13","fDOM"
"Interpolated HI for 84% discharge...92","2",0.0161458669860886,84,"VAUL_storm1_07_13_fDOM","VAUL","storm1","07","13","fDOM"
"Interpolated HI for 86% discharge...93","2",0.00681504528728882,86,"VAUL_storm1_07_13_fDOM","VAUL","storm1","07","13","fDOM"
"Interpolated HI for 88% discharge...94","2",0.0128017150686477,88,"VAUL_storm1_07_13_fDOM","VAUL","storm1","07","13","fDOM"
"Interpolated HI for 90% discharge...95","2",-0.0357029843055977,90,"VAUL_storm1_07_13_fDOM","VAUL","storm1","07","13","fDOM"
"Interpolated HI for 92% discharge...96","2",-0.0860839542007749,92,"VAUL_storm1_07_13_fDOM","VAUL","storm1","07","13","fDOM"
"Interpolated HI for 94% discharge...97","2",-0.0989535960609086,94,"VAUL_storm1_07_13_fDOM","VAUL","storm1","07","13","fDOM"
"Interpolated HI for 96% discharge...98","2",-0.144860509848556,96,"VAUL_storm1_07_13_fDOM","VAUL","storm1","07","13","fDOM"
"Interpolated HI for 98% discharge...99","2",0.227426353275645,98,"VAUL_storm1_07_13_fDOM","VAUL","storm1","07","13","fDOM"
"Interpolated HI for 100% discharge...100","2",0.252683522451461,100,"VAUL_storm1_07_13_fDOM","VAUL","storm1","07","13","fDOM"
"Interpolated HI for 2% discharge...101","3",0.477296798621151,2,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 4% discharge...102","3",0.477060083874575,4,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 6% discharge...103","3",0.974981739974928,6,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 8% discharge...104","3",0.976928414914071,8,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 10% discharge...105","3",0.976928414914071,10,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 12% discharge...106","3",0.974902738598625,12,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 14% discharge...107","3",0.975639506012786,14,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 16% discharge...108","3",0.969351806729644,16,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 18% discharge...109","3",0.969351806729644,18,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 20% discharge...110","3",0.969351806729644,20,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 22% discharge...111","3",0.965037405560076,22,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 24% discharge...112","3",0.965037405560076,24,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 26% discharge...113","3",0.962538299751478,26,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 28% discharge...114","3",0.955750837183083,28,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 30% discharge...115","3",0.918446850304835,30,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 32% discharge...116","3",0.922498202935726,32,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 34% discharge...117","3",0.924629214419574,34,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 36% discharge...118","3",0.909186615719943,36,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 38% discharge...119","3",0.912685537481378,38,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 40% discharge...120","3",0.912895918435854,40,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 42% discharge...121","3",0.921051291281836,42,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 44% discharge...122","3",0.929285665504121,44,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 46% discharge...123","3",0.937888134051156,46,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 48% discharge...124","3",0.938887950003993,48,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 50% discharge...125","3",0.941623770559167,50,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 52% discharge...126","3",0.945254071898776,52,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 54% discharge...127","3",0.826028551618284,54,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 56% discharge...128","3",0.842918061971805,56,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 58% discharge...129","3",0.768941231078736,58,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 60% discharge...130","3",0.699515805484142,60,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 62% discharge...131","3",0.642691822865602,62,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 64% discharge...132","3",0.719088758190967,64,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 66% discharge...133","3",0.61583193368746,66,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 68% discharge...134","3",0.61030762499291,68,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 70% discharge...135","3",0.561506767495188,70,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 72% discharge...136","3",0.556376886917488,72,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 74% discharge...137","3",0.525386643732152,74,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 76% discharge...138","3",0.50405135263089,76,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 78% discharge...139","3",0.475086785761,78,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 80% discharge...140","3",0.465773883591906,80,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 82% discharge...141","3",0.417183985813321,82,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 84% discharge...142","3",0.381537291543438,84,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 86% discharge...143","3",0.340760716695856,86,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 88% discharge...144","3",0.310059855841298,88,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 90% discharge...145","3",0.256497790855287,90,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 92% discharge...146","3",0.224113303600263,92,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 94% discharge...147","3",0.202225581629547,94,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 96% discharge...148","3",0.183389396336883,96,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 98% discharge...149","3",0.500683810447628,98,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 100% discharge...150","3",0.497947700510123,100,"VAUL_storm1_07_13_SPC","VAUL","storm1","07","13","SPC"
"Interpolated HI for 2% discharge...151","4",-0.0305647612032422,2,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 4% discharge...152","4",-0.0574201348059546,4,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 6% discharge...153","4",-0.0210928320455531,6,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 8% discharge...154","4",-0.0297708754081864,8,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 10% discharge...155","4",-0.0297708754081864,10,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 12% discharge...156","4",-0.0266363763358645,12,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 14% discharge...157","4",-0.0299214407343107,14,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 16% discharge...158","4",-0.0269101342118238,16,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 18% discharge...159","4",-0.0269101342118238,18,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 20% discharge...160","4",-0.0269101342118238,20,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 22% discharge...161","4",-0.0241178249561847,22,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 24% discharge...162","4",-0.0241178249561847,24,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 26% discharge...163","4",-0.0217635403473066,26,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 28% discharge...164","4",0.182129253888282,28,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 30% discharge...165","4",0.0467711612112884,30,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 32% discharge...166","4",0.0790742593307666,32,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 34% discharge...167","4",0.0286210682387052,34,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 36% discharge...168","4",0.195077902048041,36,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 38% discharge...169","4",0.145624118421195,38,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 40% discharge...170","4",0.147855210480238,40,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 42% discharge...171","4",0.1499083794934,42,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 44% discharge...172","4",0.0421309486515927,44,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 46% discharge...173","4",0.0160283565099042,46,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 48% discharge...174","4",0.00692600500171994,48,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 50% discharge...175","4",0.0091844848935851,50,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 52% discharge...176","4",0.0132908078633766,52,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 54% discharge...177","4",-0.16525225097421,54,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 56% discharge...178","4",-0.166388326585949,56,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 58% discharge...179","4",-0.281776172175907,58,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 60% discharge...180","4",-0.359823786773962,60,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 62% discharge...181","4",-0.427249649988315,62,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 64% discharge...182","4",-0.358318133512719,64,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 66% discharge...183","4",-0.431752983610031,66,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 68% discharge...184","4",-0.422896881692723,68,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 70% discharge...185","4",-0.436160346892875,70,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 72% discharge...186","4",-0.454926206879709,72,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 74% discharge...187","4",-0.481015112633253,74,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 76% discharge...188","4",-0.344329199401702,76,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 78% discharge...189","4",-0.308220924021213,78,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 80% discharge...190","4",-0.304401985089395,80,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 82% discharge...191","4",0.0290863602660272,82,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 84% discharge...192","4",0.0364777626907974,84,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 86% discharge...193","4",0.0620327637979043,86,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 88% discharge...194","4",0.0932682935290303,88,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 90% discharge...195","4",0.0665771264709894,90,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 92% discharge...196","4",0.127159343917012,92,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 94% discharge...197","4",0.184072886626688,94,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 96% discharge...198","4",0.189288017827657,96,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 98% discharge...199","4",0.215965438271423,98,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 100% discharge...200","4",0.15335766549305,100,"VAUL_storm1_07_13_turb","VAUL","storm1","07","13","turb"
"Interpolated HI for 2% discharge...201","5",-0.332112970711309,2,"VAUL_storm2_07_26_NO3","VAUL","storm2","07","26","NO3"
"Interpolated HI for 4% discharge...202","5",-0.199137029288712,4,"VAUL_storm2_07_26_NO3","VAUL","storm2","07","26","NO3"
"Interpolated HI for 6% discharge...203","5",-0.199137029288712,6,"VAUL_storm2_07_26_NO3","VAUL","storm2","07","26","NO3"
"Interpolated HI for 8% discharge...204","5",-0.190115062761515,8,"VAUL_storm2_07_26_NO3","VAUL","storm2","07","26","NO3"
"Interpolated HI for 10% discharge...205","5",-0.190115062761515,10,"VAUL_storm2_07_26_NO3","VAUL","storm2","07","26","NO3"
"Interpolated HI for 12% discharge...206","5",-0.190115062761515,12,"VAUL_storm2_07_26_NO3","VAUL","storm2","07","26","NO3"
"Interpolated HI for 14% discharge...207","5",-0.186453974895411,14,"VAUL_storm2_07_26_NO3","VAUL","storm2","07","26","NO3"
"Interpolated HI for 16% discharge...208","5",-0.182923640167377,16,"VAUL_storm2_07_26_NO3","VAUL","storm2","07","26","NO3"
